store_id,location,area,region
8973,"728, Sarna, Katihar-382238",Ghaziabad,Unknown
2624,"36/52
Mane Street
Rohtak 670007",Howrah,Unknown
4117,"401
Baral Chowk
Thrissur 779900",Panchkula,Unknown
1814,"644
Minhas Ganj
Shahjahanpur 651838",Panipat,Unknown
430,"H.No. 75
Balay Path
Solapur-409336",Deoghar,Unknown
7933,"74/97, Warrior Ganj
Tadepalligudem 137156",Vadodara,Unknown
9711,"90/329, Bhatt Circle, Thane 548250",Mumbai,Unknown
5230,"H.No. 69, Mangal Zila
Sikar-669273",Jamshedpur,Unknown
6085,"41/37, Raja Marg
Tumkur-353412",Dehri,Unknown
3425,"46, Tiwari
Nandyal-807876",Durgapur,Unknown
5557,"25/38, Banerjee Marg, Raurkela Industrial Township 526429",Yamunanagar,Unknown
4988,"H.No. 038, Devan Path, Bally-571011",Tadepalligudem,Unknown
5017,"H.No. 854, Bora Chowk
Kishanganj-726465",Panihati,Unknown
5434,"H.No. 647, Kade Nagar, Bhiwani-273365",Morbi,Unknown
7871,"H.No. 521
Buch, Shimla-883080",South Dumdum,Unknown
5179,"93/97
Nazareth, Chennai 927497",Bidhannagar,Unknown
991,"27/97, Sodhi Nagar, Ichalkaranji 970201",Ludhiana,Unknown
3121,"28/25, Pal Road, Erode-179824",Giridih,Unknown
7020,"H.No. 738
Dar
Farrukhabad-031738",Ichalkaranji,West
1878,"H.No. 32, Khalsa Street, Ludhiana 691751",Kochi,Unknown
4907,"07/52
Peri Ganj
Adoni-368437",New Delhi,Unknown
3579,"H.No. 27
Barman Path, Suryapet-753989",Karnal,Unknown
5547,"462
Bal Road
Bhiwani-601105",Khora ,Unknown
5763,"37/337, Tank Road
Mau-206951",Bhubaneswar,Unknown
1149,"07/364
Mohan Road, Siwan-953038",Kochi,Unknown
3005,"06/508, Dalal Nagar
Jaunpur 214842",Sagar,Unknown
6479,"31/173, Kalita Nagar, Nashik-267071",Gandhidham,Unknown
7452,"268
Chander Circle
Mehsana 867984",Khandwa,Unknown
6455,"H.No. 54
Bhandari Path
Siliguri-730057",Thanjavur,Unknown
2189,"H.No. 450, Kibe, Ghaziabad 278382",Tirunelveli,Unknown
7152,"75/740, Tara Road, Pali 035417",Saharanpur,Unknown
16,"061
Agrawal Chowk, Bhatpara 564696",Fatehpur,Unknown
5274,"29/31, Mukhopadhyay Marg
Jorhat 795736",Guwahati,Unknown
1405,"07/68
Sibal Path, Haldia 724455",Hubliâ€“Dharwad,Unknown
7959,"70/52
Gokhale Marg, Machilipatnam-472393",Saharsa,Unknown
1811,"H.No. 774
Rastogi Road, Bhusawal 085217",Sirsa,Unknown
5026,"50/52
Bhatt Nagar
Pali-230302",Thane,Unknown
9008,"H.No. 42
Dhar Nagar, Akola-282403",Kottayam,Unknown
8228,"H.No. 78, Tiwari Ganj
Ahmednagar 908031",Nashik,Unknown
4807,"47
Datta Nagar
Jaipur-591851",Loni,Unknown
4946,"35/75, Bhalla Road, Burhanpur 621162",Proddatur,Unknown
7004,"59/60, Bhatnagar Chowk
Mysore-383918",Bikaner,Unknown
3948,"82, Bhargava Nagar
Kishanganj-297154",Bathinda,Unknown
974,"H.No. 65
Dani, Bareilly-865864",Bellary,Unknown
3705,"81
Choudhary Street, New Delhi-303095",Machilipatnam,Unknown
73,"93, Bose Path, Ghaziabad 660236",Alwar,Unknown
8855,"H.No. 19
Solanki Street
Kadapa-649070",Tadipatri,Unknown
543,"49/31
Chahal Road, Jalna-373980",Bhopal,Unknown
7824,"45/125
Lala
Ratlam 745782",Bijapur,Unknown
813,"863
Sarkar Road, Bokaro-229992",Delhi,Unknown
759,"43/897
Thakkar Circle, Karimnagar-794484",Katni,Unknown
4376,"H.No. 84, Verma, Tirupati-193891",Dhule,Unknown
6664,"H.No. 36, Ravel Ganj
North Dumdum 835823",Durg,Unknown
4342,"98/05
Master Road
Karawal Nagar-963507",Aizawl,Unknown
399,"H.No. 39, Sura Street
Shahjahanpur-125310",Machilipatnam,Unknown
4181,"H.No. 998
Halder Marg, Sultan Pur Majra-008125",Rajkot,Unknown
6773,"H.No. 805, Bhatia Zila
Rajpur Sonarpur 721299",Bidhannagar,Unknown
9673,"H.No. 71
Bhatia Ganj
Kavali 971275",Jamnagar,Unknown
8865,"H.No. 47, Bhavsar Path, Baranagar-818711",Begusarai,East
9970,"H.No. 753
Bala Chowk, Bhalswa Jahangir Pur 704393",Naihati,Unknown
5152,"55/090, Deshmukh Path
Siliguri 815361",Gorakhpur,Unknown
6096,"97/832
Bhagat
Silchar-117534",Deoghar,Unknown
9151,"H.No. 39
Sarkar Path
Karawal Nagar-657936",Anantapuram,Unknown
3866,"45/632, Ram, Mango 377332",Miryalaguda,Unknown
1924,"H.No. 357
Subramanian Road, Mirzapur-401810",Tirunelveli,Unknown
8857,"H.No. 24, Nayar Ganj, Gulbarga-261578",Varanasi,Unknown
3385,"H.No. 335
Pathak Ganj, Ramagundam-658342",Sonipat,Unknown
9892,"65/63
Bhasin Circle, Bally-812118",Raurkela Industrial Township,Unknown
5800,"55/903, Ben Zila, Erode 211292",Chandrapur,Unknown
7006,"32, Ramaswamy Zila, Hapur-147704",Vadodara,Unknown
1938,"H.No. 60, Narain Chowk
Sirsa 944864",Bareilly,Unknown
5908,"68/77
Bajaj Zila, Alappuzha-525010",Ambarnath,West
5925,"66, Garde Road, Cuttack 933700",Mysore,Unknown
959,"38/907, Maharaj Ganj
Panihati 378139",Gandhidham,Unknown
9184,"37/812, Pal Zila
Bidar-969809",Purnia,Unknown
1697,"19, Dara Zila
Aligarh 920735",Bhatpara,Unknown
3107,"167, Oommen Marg, Katihar-142018",Dehradun,Unknown
8329,"H.No. 218, Lad Path
Kumbakonam 190927",Muzaffarnagar,Unknown
5546,"90, Keer Chowk, Vijayanagaram 711008",Pimpri-Chinchwad,Unknown
3963,"01
Hayer Chowk
Gopalpur 936167",Rampur,Unknown
6314,"57/065, Gala Path
Hindupur 640702",Jaipur,Unknown
3642,"H.No. 33
Devi Ganj
Arrah 827426",Alwar,Unknown
5863,"H.No. 214, Divan Road
Hindupur 028048",Baranagar,Unknown
9283,"H.No. 021
Balan Road, Kadapa-276118",Orai,Unknown
2679,"28/42, Venkataraman Ganj, Kishanganj-360157",Mumbai,Unknown
4463,"391, Edwin Path, Korba 202726",Udupi,South
6403,"151, Parmer Ganj
Loni 906431",Kavali,Unknown
8822,"H.No. 172, Khanna Street, Pudukkottai 610564",Alwar,Unknown
8617,"H.No. 791, Sur Path
Bally 982559",Dewas,Unknown
8339,,,Unknown
1653,,,Unknown
1585,,,Unknown
8715,,,Unknown
1761,,,Unknown
7584,,,Unknown
5069,,,Unknown
485,,,Unknown
6409,,,Unknown
8725,,,Unknown
118,,,Unknown
1313,,,Unknown
9651,,,Unknown
2611,,,Unknown
1448,,,Unknown
2563,,,Unknown
1395,,,Unknown
7434,,,Unknown
5914,,,Unknown
5100,,,Unknown
3552,,,Unknown
3392,,,Unknown
6048,,,Unknown
9116,,,Unknown
141,,,Unknown
7665,,,Unknown
5827,,,Unknown
3940,,,Unknown
534,,,Unknown
9782,,,Unknown
8799,,,Unknown
7580,,,Unknown
8469,,,Unknown
7638,,,Unknown
7518,,,Unknown
3713,,,Unknown
2297,,,Unknown
290,,,Unknown
5885,,,Unknown
1225,,,Unknown
3854,,,Unknown
7286,,,Unknown
60,,,Unknown
1875,,,Unknown
4346,,,Unknown
7579,,,Unknown
8249,,,Unknown
1564,,,Unknown
5909,,,Unknown
2764,,,Unknown
6581,,,Unknown
7136,,,Unknown
1626,,,Unknown
4570,,,Unknown
7132,,,Unknown
2716,,,Unknown
526,,,Unknown
8150,,,Unknown
5802,,,Unknown
8513,,,Unknown
102,,,Unknown
8675,,,Unknown
5627,,,Unknown
1497,,,Unknown
4434,,,Unknown
4663,,,Unknown
6636,,,Unknown
6905,,,Unknown
9332,,,Unknown
9030,,,Unknown
6829,,,Unknown
557,,,Unknown
1784,,,Unknown
9247,,,Unknown
3979,,,Unknown
5202,,,Unknown
8520,,,Unknown
8756,,,Unknown
7039,,,Unknown
4303,,,Unknown
9282,,,Unknown
8175,,,Unknown
9441,,,Unknown
1431,,,Unknown
1361,,,Unknown
5204,,,Unknown
7714,,,Unknown
7109,,,Unknown
6010,,,Unknown
6023,,,Unknown
4672,,,Unknown
245,,,Unknown
6327,,,Unknown
545,,,Unknown
296,,,Unknown
5019,,,Unknown
8354,,,Unknown
6194,,,Unknown
4496,,,Unknown
2575,,,Unknown
6889,,,Unknown
6296,,,Unknown
3837,,,Unknown
411,,,Unknown
5685,,,Unknown
8025,,,Unknown
6770,,,Unknown
1223,,,Unknown
1465,,,Unknown
9592,,,Unknown
8997,,,Unknown
7750,,,Unknown
6468,,,Unknown
9135,,,Unknown
2887,,,Unknown
4424,,,Unknown
3144,,,Unknown
7813,,,Unknown
6767,,,Unknown
9118,,,Unknown
9648,,,Unknown
6340,,,Unknown
3924,,,Unknown
8774,,,Unknown
8863,,,Unknown
9046,,,Unknown
4579,,,Unknown
879,,,Unknown
6840,,,Unknown
1742,,,Unknown
7563,,,Unknown
5825,,,Unknown
1054,,,Unknown
6447,,,Unknown
2814,,,Unknown
7988,,,Unknown
6150,,,Unknown
2282,,,Unknown
8571,,,Unknown
1069,,,Unknown
7896,,,Unknown
4113,,,Unknown
9324,,,Unknown
8856,,,Unknown
2971,,,Unknown
602,,,Unknown
4806,,,Unknown
1065,,,Unknown
7604,,,Unknown
271,,,Unknown
5313,,,Unknown
3926,,,Unknown
4021,,,Unknown
627,,,Unknown
9954,,,Unknown
2803,,,Unknown
9387,,,Unknown
3422,,,Unknown
8996,,,Unknown
5350,,,Unknown
6415,,,Unknown
5154,,,Unknown
151,,,Unknown
5171,,,Unknown
9643,,,Unknown
919,,,Unknown
350,,,Unknown
4668,,,Unknown
2944,,,Unknown
9178,,,Unknown
2590,,,Unknown
3882,,,Unknown
205,,,Unknown
7987,,,Unknown
82,,,Unknown
9991,,,Unknown
414,,,Unknown
769,,,Unknown
5624,,,Unknown
7639,,,Unknown
1592,,,Unknown
3802,,,Unknown
6305,,,Unknown
6740,,,Unknown
433,,,Unknown
9430,,,Unknown
181,,,Unknown
8397,,,Unknown
1194,,,Unknown
5828,,,Unknown
6753,,,Unknown
9888,,,Unknown
1415,,,Unknown
1527,,,Unknown
3130,,,Unknown
6139,,,Unknown
4689,,,Unknown
8162,,,Unknown
1541,,,Unknown
4798,,,Unknown
452,,,Unknown
7661,,,Unknown
4939,,,Unknown
851,,,Unknown
7906,,,Unknown
7374,,,Unknown
3500,,,Unknown
5306,,,Unknown
8483,,,Unknown
436,,,Unknown
1671,,,Unknown
1404,,,Unknown
9589,,,Unknown
3971,,,Unknown
519,,,Unknown
2972,,,Unknown
5631,,,Unknown
4037,,,Unknown
2608,,,Unknown
9922,,,Unknown
800,,,Unknown
6456,,,Unknown
5229,,,Unknown
7435,,,Unknown
4887,,,Unknown
775,,,Unknown
3844,,,Unknown
47,,,Unknown
5392,,,Unknown
3841,,,Unknown
4084,,,Unknown
3545,,,Unknown
3525,,,Unknown
693,,,Unknown
457,,,Unknown
9349,,,Unknown
8136,,,Unknown
3363,,,Unknown
5269,,,Unknown
4933,,,Unknown
1798,,,Unknown
5501,,,Unknown
3203,,,Unknown
946,,,Unknown
2142,,,Unknown
385,,,Unknown
1783,,,Unknown
621,,,Unknown
9488,,,Unknown
9873,,,Unknown
5995,,,Unknown
5678,,,Unknown
7023,,,Unknown
4149,,,Unknown
4915,,,Unknown
8390,,,Unknown
9041,,,Unknown
8914,,,Unknown
966,,,Unknown
615,,,Unknown
7293,,,Unknown
926,,,Unknown
6347,,,Unknown
1179,,,Unknown
5896,,,Unknown
4223,,,Unknown
8102,,,Unknown
9473,,,Unknown
4627,,,Unknown
8663,,,Unknown
1469,,,Unknown
1900,,,Unknown
5057,,,Unknown
9564,,,Unknown
7412,,,Unknown
7479,,,Unknown
7327,,,Unknown
9572,,,Unknown
1703,,,Unknown
3471,,,Unknown
5187,,,Unknown
552,,,Unknown
2824,,,Unknown
1710,,,Unknown
4353,,,Unknown
917,,,Unknown
3119,,,Unknown
2711,,,Unknown
6961,,,Unknown
6248,,,Unknown
6402,,,Unknown
6419,,,Unknown
6545,,,Unknown
9649,,,Unknown
3806,,,Unknown
230,,,Unknown
9692,,,Unknown
2007,,,Unknown
3019,,,Unknown
1720,,,Unknown
4721,,,Unknown
7493,,,Unknown
9987,,,Unknown
8219,,,Unknown
5398,,,Unknown
4892,,,Unknown
6124,,,Unknown
2118,,,Unknown
756,,,Unknown
7991,,,Unknown
2272,,,Unknown
7427,,,Unknown
1605,,,Unknown
8501,,,Unknown
3550,,,Unknown
4588,,,Unknown
2923,,,Unknown
6585,,,Unknown
6692,,,Unknown
2367,,,Unknown
8011,,,Unknown
8230,,,Unknown
9729,,,Unknown
6396,,,Unknown
6110,,,Unknown
4450,,,Unknown
6149,,,Unknown
8070,,,Unknown
7129,,,Unknown
9347,,,Unknown
3894,,,Unknown
2934,,,Unknown
3284,,,Unknown
4873,,,Unknown
1821,,,Unknown
4725,,,Unknown
401,,,Unknown
2402,,,Unknown
7919,,,Unknown
101,,,Unknown
3810,,,Unknown
7932,,,Unknown
6689,,,Unknown
4410,,,Unknown
3086,,,Unknown
7821,,,Unknown
632,,,Unknown
3213,,,Unknown
2798,,,Unknown
1252,,,Unknown
3701,,,Unknown
6887,,,Unknown
2268,,,Unknown
1940,,,Unknown
3120,,,Unknown
448,,,Unknown
540,,,Unknown
4216,,,Unknown
229,,,Unknown
9261,,,Unknown
3319,,,Unknown
1578,,,Unknown
2121,,,Unknown
9390,,,Unknown
5284,,,Unknown
797,,,Unknown
918,,,Unknown
5296,,,Unknown
4916,,,Unknown
9334,,,Unknown
1895,,,Unknown
7745,,,Unknown
9381,,,Unknown
9207,,,Unknown
3280,,,Unknown
5347,,,Unknown
8831,,,Unknown
1159,,,Unknown
6475,,,Unknown
7596,,,Unknown
7777,,,Unknown
9420,,,Unknown
261,,,Unknown
2383,,,Unknown
2510,,,Unknown
6195,,,Unknown
8886,,,Unknown
7062,,,Unknown
3279,,,Unknown
908,,,Unknown
3390,,,Unknown
4326,,,Unknown
8643,,,Unknown
3090,,,Unknown
6157,,,Unknown
7892,,,Unknown
3183,,,Unknown
4345,,,Unknown
4604,,,Unknown
2675,,,Unknown
5192,,,Unknown
5850,,,Unknown
1402,,,Unknown
6798,,,Unknown
6497,,,Unknown
5333,,,Unknown
3750,,,Unknown
1666,,,Unknown
2420,,,Unknown
6975,,,Unknown
1513,,,Unknown
8704,,,Unknown
445,,,Unknown
8295,,,Unknown
703,,,Unknown
4060,,,Unknown
1353,,,Unknown
700,,,Unknown
766,,,Unknown
2997,,,Unknown
3171,,,Unknown
4870,,,Unknown
8428,,,Unknown
3257,,,Unknown
8000,,,Unknown
5023,,,Unknown
3514,,,Unknown
6356,,,Unknown
9163,,,Unknown
5256,,,Unknown
9501,,,Unknown
9952,,,Unknown
7819,,,Unknown
522,,,Unknown
6960,,,Unknown
9736,,,Unknown
3603,,,Unknown
3665,,,Unknown
644,,,Unknown
9079,,,Unknown
7198,,,Unknown
2936,,,Unknown
4196,,,Unknown
2047,,,Unknown
1939,,,Unknown
6623,,,Unknown
7474,,,Unknown
894,,,Unknown
3834,,,Unknown
3684,,,Unknown
1762,,,Unknown
3435,,,Unknown
8535,,,Unknown
1522,,,Unknown
9105,,,Unknown
541,,,Unknown
7216,,,Unknown
3370,,,Unknown
5747,,,Unknown
8438,,,Unknown
9791,,,Unknown
4924,,,Unknown
3516,,,Unknown
8559,,,Unknown
4802,,,Unknown
7392,,,Unknown
2473,,,Unknown
6343,,,Unknown
9260,,,Unknown
4525,,,Unknown
2152,,,Unknown
8046,,,Unknown
1071,,,Unknown
7356,,,Unknown
6485,,,Unknown
6517,,,Unknown
558,,,Unknown
9050,,,Unknown
4822,,,Unknown
3631,,,Unknown
5249,,,Unknown
6815,,,Unknown
2,,,Unknown
4551,,,Unknown
7858,,,Unknown
9012,,,Unknown
5097,,,Unknown
7514,,,Unknown
9838,,,Unknown
4981,,,Unknown
5608,,,Unknown
8318,,,Unknown
7473,,,Unknown
8644,,,Unknown
7709,,,Unknown
1576,,,Unknown
954,,,Unknown
6586,,,Unknown
2825,,,Unknown
5612,,,Unknown
221,,,Unknown
1221,,,Unknown
1712,,,Unknown
7167,,,Unknown
535,,,Unknown
8407,,,Unknown
5053,,,Unknown
6121,,,Unknown
906,,,Unknown
4252,,,Unknown
5560,,,Unknown
3254,,,Unknown
6533,,,Unknown
1786,,,Unknown
5453,,,Unknown
1326,,,Unknown
7247,,,Unknown
2572,,,Unknown
3528,,,Unknown
5992,,,Unknown
6738,,,Unknown
9088,,,Unknown
1614,,,Unknown
6198,,,Unknown
9376,,,Unknown
9683,,,Unknown
9165,,,Unknown
2087,,,Unknown
1360,,,Unknown
7575,,,Unknown
7376,,,Unknown
7160,,,Unknown
6073,,,Unknown
593,,,Unknown
4395,,,Unknown
818,,,Unknown
1165,,,Unknown
7586,,,Unknown
250,,,Unknown
1515,,,Unknown
2640,,,Unknown
6721,,,Unknown
5031,,,Unknown
5711,,,Unknown
2690,,,Unknown
2954,,,Unknown
2950,,,Unknown
8263,,,Unknown
505,,,Unknown
6697,,,Unknown
4608,,,Unknown
5793,,,Unknown
6503,,,Unknown
8477,,,Unknown
2597,,,Unknown
4456,,,Unknown
2656,,,Unknown
3274,,,Unknown
9138,,,Unknown
15,,,Unknown
9681,,,Unknown
6495,,,Unknown
7954,,,Unknown
5536,,,Unknown
1872,,,Unknown
3136,,,Unknown
4816,,,Unknown
7084,,,Unknown
6777,,,Unknown
4834,,,Unknown
2021,,,Unknown
9848,,,Unknown
5609,,,Unknown
2239,,,Unknown
7336,,,Unknown
7227,,,Unknown
1320,,,Unknown
9500,,,Unknown
4657,,,Unknown
3342,,,Unknown
168,,,Unknown
4338,,,Unknown
7931,,,Unknown
8947,,,Unknown
2236,,,Unknown
8590,,,Unknown
6796,,,Unknown
2124,,,Unknown
9318,,,Unknown
2009,,,Unknown
8593,,,Unknown
4962,,,Unknown
9939,,,Unknown
1443,,,Unknown
4413,,,Unknown
7746,,,Unknown
960,,,Unknown
5744,,,Unknown
8980,,,Unknown
4595,,,Unknown
5893,,,Unknown
5590,,,Unknown
9136,,,Unknown
3095,,,Unknown
848,,,Unknown
3109,,,Unknown
7022,,,Unknown
7287,,,Unknown
5823,,,Unknown
8353,,,Unknown
8385,,,Unknown
1144,,,Unknown
5751,,,Unknown
1370,,,Unknown
7818,,,Unknown
660,,,Unknown
8898,,,Unknown
4140,,,Unknown
5552,,,Unknown
1271,,,Unknown
6641,,,Unknown
3328,,,Unknown
6308,,,Unknown
2293,,,Unknown
6862,,,Unknown
805,,,Unknown
1082,,,Unknown
1509,,,Unknown
5717,,,Unknown
7707,,,Unknown
8834,,,Unknown
2537,,,Unknown
3968,,,Unknown
7414,,,Unknown
1355,,,Unknown
8689,,,Unknown
1625,,,Unknown
4919,,,Unknown
784,,,Unknown
7559,,,Unknown
8031,,,Unknown
1782,,,Unknown
4297,,,Unknown
7637,,,Unknown
7230,,,Unknown
4289,,,Unknown
2642,,,Unknown
3510,,,Unknown
1274,,,Unknown
6724,,,Unknown
3156,,,Unknown
1772,,,Unknown
359,,,Unknown
6994,,,Unknown
8423,,,Unknown
3134,,,Unknown
2666,,,Unknown
992,,,Unknown
5854,,,Unknown
9910,,,Unknown
7597,,,Unknown
7367,,,Unknown
2815,,,Unknown
99,,,Unknown
4447,,,Unknown
3022,,,Unknown
8927,,,Unknown
7536,,,Unknown
3549,,,Unknown
8312,,,Unknown
3347,,,Unknown
1068,,,Unknown
9284,,,Unknown
929,,,Unknown
3884,,,Unknown
1349,,,Unknown
3853,,,Unknown
5706,,,Unknown
6606,,,Unknown
5988,,,Unknown
691,,,Unknown
4234,,,Unknown
90,,,Unknown
5450,,,Unknown
2554,,,Unknown
3351,,,Unknown
3149,,,Unknown
4765,,,Unknown
388,,,Unknown
2806,,,Unknown
9554,,,Unknown
3677,,,Unknown
7318,,,Unknown
8772,,,Unknown
909,,,Unknown
5645,,,Unknown
4173,,,Unknown
7262,,,Unknown
3635,,,Unknown
4185,,,Unknown
1323,,,Unknown
3633,,,Unknown
6884,,,Unknown
8142,,,Unknown
8599,,,Unknown
4309,,,Unknown
2618,,,Unknown
507,,,Unknown
6465,,,Unknown
3447,,,Unknown
3521,,,Unknown
1713,,,Unknown
8815,,,Unknown
7640,,,Unknown
6632,,,Unknown
9679,,,Unknown
9530,,,Unknown
1403,,,Unknown
8546,,,Unknown
8847,,,Unknown
5148,,,Unknown
6228,,,Unknown
1371,,,Unknown
4491,,,Unknown
3285,,,Unknown
1432,,,Unknown
2363,,,Unknown
7937,,,Unknown
329,,,Unknown
3467,,,Unknown
4854,,,Unknown
5516,,,Unknown
2260,,,Unknown
3618,,,Unknown
6842,,,Unknown
9794,,,Unknown
4033,,,Unknown
4596,,,Unknown
4846,,,Unknown
3800,,,Unknown
9054,,,Unknown
6613,,,Unknown
2119,,,Unknown
5243,,,Unknown
7095,,,Unknown
3977,,,Unknown
9322,,,Unknown
2685,,,Unknown
8548,,,Unknown
8779,,,Unknown
5200,,,Unknown
4407,,,Unknown
4974,,,Unknown
2759,,,Unknown
8747,,,Unknown
7817,,,Unknown
5943,,,Unknown
6339,,,Unknown
8074,,,Unknown
6172,,,Unknown
1636,,,Unknown
4857,,,Unknown
763,,,Unknown
8109,,,Unknown
836,,,Unknown
1481,,,Unknown
2557,,,Unknown
7543,,,Unknown
7634,,,Unknown
9273,,,Unknown
8089,,,Unknown
4212,,,Unknown
8487,,,Unknown
1104,,,Unknown
6557,,,Unknown
6808,,,Unknown
9704,,,Unknown
6729,,,Unknown
43,,,Unknown
8465,,,Unknown
5188,,,Unknown
6764,,,Unknown
98,,,Unknown
2394,,,Unknown
8180,,,Unknown
4459,,,Unknown
9937,,,Unknown
2765,,,Unknown
2043,,,Unknown
2717,,,Unknown
7485,,,Unknown
3502,,,Unknown
124,,,Unknown
5065,,,Unknown
9716,,,Unknown
5543,,,Unknown
8252,,,Unknown
7469,,,Unknown
993,,,Unknown
1199,,,Unknown
6210,,,Unknown
4863,,,Unknown
5515,,,Unknown
9060,,,Unknown
9249,,,Unknown
1548,,,Unknown
1904,,,Unknown
7418,,,Unknown
5103,,,Unknown
4081,,,Unknown
606,,,Unknown
4972,,,Unknown
1970,,,Unknown
6116,,,Unknown
2948,,,Unknown
1751,,,Unknown
232,,,Unknown
9005,,,Unknown
2839,,,Unknown
3959,,,Unknown
1103,,,Unknown
4372,,,Unknown
1319,,,Unknown
6940,,,Unknown
4096,,,Unknown
2549,,,Unknown
1125,,,Unknown
7646,,,Unknown
2541,,,Unknown
6221,,,Unknown
9131,,,Unknown
2723,,,Unknown
5967,,,Unknown
4036,,,Unknown
9881,,,Unknown
5611,,,Unknown
9529,,,Unknown
319,,,Unknown
9916,,,Unknown
4002,,,Unknown
9150,,,Unknown
1898,,,Unknown
4466,,,Unknown
6271,,,Unknown
7758,,,Unknown
5006,,,Unknown
8642,,,Unknown
2418,,,Unknown
9434,,,Unknown
603,,,Unknown
3452,,,Unknown
4902,,,Unknown
2807,,,Unknown
5468,,,Unknown
5831,,,Unknown
4299,,,Unknown
14,,,Unknown
2266,,,Unknown
6032,,,Unknown
4543,,,Unknown
9800,,,Unknown
2109,,,Unknown
9225,,,Unknown
3668,,,Unknown
2373,,,Unknown
4384,,,Unknown
2167,,,Unknown
157,,,Unknown
2778,,,Unknown
6357,,,Unknown
6959,,,Unknown
3503,,,Unknown
1102,,,Unknown
9771,,,Unknown
2408,,,Unknown
6685,,,Unknown
1028,,,Unknown
6881,,,Unknown
9832,,,Unknown
598,,,Unknown
4272,,,Unknown
3907,,,Unknown
4377,,,Unknown
4007,,,Unknown
2310,,,Unknown
2553,,,Unknown
3187,,,Unknown
8714,,,Unknown
8485,,,Unknown
9422,,,Unknown
2953,,,Unknown
835,,,Unknown
9343,,,Unknown
5540,,,Unknown
4908,,,Unknown
673,,,Unknown
8007,,,Unknown
933,,,Unknown
3115,,,Unknown
8850,,,Unknown
5659,,,Unknown
1931,,,Unknown
8552,,,Unknown
4609,,,Unknown
1863,,,Unknown
6950,,,Unknown
2827,,,Unknown
4235,,,Unknown
6421,,,Unknown
5561,,,Unknown
1435,,,Unknown
1631,,,Unknown
3563,,,Unknown
4107,,,Unknown
5818,,,Unknown
8769,,,Unknown
8197,,,Unknown
9531,,,Unknown
3035,,,Unknown
2648,,,Unknown
8656,,,Unknown
386,,,Unknown
2416,,,Unknown
5364,,,Unknown
8270,,,Unknown
3674,,,Unknown
5525,,,Unknown
2587,,,Unknown
4709,,,Unknown
7298,,,Unknown
323,,,Unknown
103,,,Unknown
8220,,,Unknown
2077,,,Unknown
6967,,,Unknown
8913,,,Unknown
539,,,Unknown
5676,,,Unknown
4803,,,Unknown
2744,,,Unknown
6374,,,Unknown
1654,,,Unknown
9740,,,Unknown
4101,,,Unknown
2739,,,Unknown
1368,,,Unknown
1770,,,Unknown
6066,,,Unknown
9232,,,Unknown
5343,,,Unknown
7672,,,Unknown
1350,,,Unknown
4673,,,Unknown
8371,,,Unknown
5355,,,Unknown
1190,,,Unknown
4256,,,Unknown
5845,,,Unknown
87,,,Unknown
1457,,,Unknown
8662,,,Unknown
4127,,,Unknown
3941,,,Unknown
4398,,,Unknown
2434,,,Unknown
4409,,,Unknown
7940,,,Unknown
3046,,,Unknown
554,,,Unknown
5224,,,Unknown
588,,,Unknown
3539,,,Unknown
6898,,,Unknown
2334,,,Unknown
6092,,,Unknown
3909,,,Unknown
5133,,,Unknown
7700,,,Unknown
7712,,,Unknown
1139,,,Unknown
8999,,,Unknown
5735,,,Unknown
3012,,,Unknown
9507,,,Unknown
256,,,Unknown
4501,,,Unknown
1010,,,Unknown
6326,,,Unknown
9742,,,Unknown
6826,,,Unknown
6232,,,Unknown
3877,,,Unknown
4764,,,Unknown
4339,,,Unknown
9459,,,Unknown
3937,,,Unknown
6856,,,Unknown
4334,,,Unknown
8093,,,Unknown
3381,,,Unknown
3158,,,Unknown
9719,,,Unknown
7295,,,Unknown
6728,,,Unknown
2251,,,Unknown
2584,,,Unknown
6768,,,Unknown
4910,,,Unknown
9758,,,Unknown
7348,,,Unknown
8741,,,Unknown
8418,,,Unknown
458,,,Unknown
6292,,,Unknown
9371,,,Unknown
366,,,Unknown
2705,,,Unknown
8493,,,Unknown
5279,,,Unknown
7660,,,Unknown
3637,,,Unknown
8582,,,Unknown
8103,,,Unknown
6164,,,Unknown
2665,,,Unknown
1004,,,Unknown
5886,,,Unknown
2477,,,Unknown
9083,,,Unknown
8718,,,Unknown
1562,,,Unknown
7323,,,Unknown
3082,,,Unknown
3836,,,Unknown
6440,,,Unknown
5532,,,Unknown
4340,,,Unknown
9634,,,Unknown
5215,,,Unknown
2846,,,Unknown
7752,,,Unknown
6489,,,Unknown
2112,,,Unknown
586,,,Unknown
3327,,,Unknown
2312,,,Unknown
1550,,,Unknown
1500,,,Unknown
8304,,,Unknown
7319,,,Unknown
5477,,,Unknown
6791,,,Unknown
2040,,,Unknown
5534,,,Unknown
7492,,,Unknown
3947,,,Unknown
7446,,,Unknown
9440,,,Unknown
1455,,,Unknown
6342,,,Unknown
5298,,,Unknown
2779,,,Unknown
1699,,,Unknown
2096,,,Unknown
1797,,,Unknown
8532,,,Unknown
1031,,,Unknown
4121,,,Unknown
5955,,,Unknown
1932,,,Unknown
2170,,,Unknown
9802,,,Unknown
6464,,,Unknown
4275,,,Unknown
6211,,,Unknown
6448,,,Unknown
4718,,,Unknown
5935,,,Unknown
1300,,,Unknown
4032,,,Unknown
8240,,,Unknown
4921,,,Unknown
