delivery_partner_id,partner_brand_name,partner_type,contact_number
52024,Delhivery,3rd Party,9.18311E+11
60463,Ecom Express,3rd Party,9.17853E+11
98065,Dunzo,3rd Party,9.19916E+11
81664,Ecom Express,3rd Party,9.10509E+11
57553,LoadShare,3rd Party,9.19553E+11
6277,Shadowfax,3rd Party,9.11937E+11
34920,Delhivery,3rd Party,9.19291E+11
30364,Ecom Express,3rd Party,9.15509E+11
93712,Dunzo,3rd Party,9.11082E+11
35041,Dunzo,3rd Party,9.10131E+11
57794,LoadShare,3rd Party,9.18789E+11
37638,Delhivery,3rd Party,9.18888E+11
82696,Ecom Express,3rd Party,9.12762E+11
64456,Dunzo,3rd Party,9.16647E+11
33852,Shadowfax,3rd Party,9.18689E+11
95165,BlueDart,3rd Party,9.10538E+11
63220,Ecom Express,3rd Party,9.10492E+11
24307,Shadowfax,3rd Party,9.10463E+11
70252,Dunzo,3rd Party,9.10801E+11
10021,Shadowfax,3rd Party,9.13964E+11
60492,Delhivery,3rd Party,9.12497E+11
41511,Ecom Express,3rd Party,9.18684E+11
33170,Ecom Express,3rd Party,9.14542E+11
53106,Dunzo,3rd Party,9.18622E+11
16129,LoadShare,3rd Party,9.135E+11
7632,Delhivery,3rd Party,9.11551E+11
81859,Shadowfax,3rd Party,9.12486E+11
17071,Dunzo,3rd Party,9.10543E+11
22077,Delhivery,3rd Party,9.15524E+11
69802,Shadowfax,3rd Party,9.19498E+11
23334,Dunzo,3rd Party,9.1754E+11
8913,BlueDart,3rd Party,9.14607E+11
29113,Blinkit Partner,In-house,9.17564E+11
37403,LoadShare,3rd Party,9.17683E+11
38863,Shadowfax,3rd Party,9.1884E+11
53498,BlueDart,3rd Party,9.10675E+11
15139,Shadowfax,3rd Party,9.17115E+11
7028,Blinkit Partner,In-house,9.16298E+11
15948,Blinkit Partner,In-house,9.10925E+11
98145,Ecom Express,3rd Party,9.16383E+11
187,Delhivery,3rd Party,9.18906E+11
87013,LoadShare,3rd Party,9.17539E+11
65916,LoadShare,3rd Party,9.14136E+11
13768,Shadowfax,3rd Party,9.17708E+11
60055,Blinkit Partner,In-house,9.19446E+11
12676,LoadShare,3rd Party,9.19172E+11
46744,Dunzo,3rd Party,9.16214E+11
25910,LoadShare,3rd Party,9.15876E+11
6230,Shadowfax,3rd Party,9.15431E+11
79994,BlueDart,3rd Party,9.18534E+11
60908,Ecom Express,3rd Party,9.13737E+11
90365,Ecom Express,3rd Party,9.19539E+11
19811,BlueDart,3rd Party,9.14513E+11
72202,LoadShare,3rd Party,9.13376E+11
69957,Delhivery,3rd Party,9.18561E+11
5355,Blinkit Partner,In-house,9.15552E+11
8043,BlueDart,3rd Party,9.10384E+11
86249,Shadowfax,3rd Party,9.15848E+11
51632,Shadowfax,3rd Party,9.16475E+11
80011,Blinkit Partner,In-house,9.11666E+11
81631,Ecom Express,3rd Party,9.16025E+11
11906,Blinkit Partner,In-house,9.12773E+11
51339,Blinkit Partner,In-house,9.13664E+11
43612,BlueDart,3rd Party,9.15577E+11
65853,Shadowfax,3rd Party,9.19105E+11
46546,Blinkit Partner,In-house,9.16792E+11
74479,BlueDart,3rd Party,9.11787E+11
94222,Blinkit Partner,In-house,9.11237E+11
41676,Shadowfax,3rd Party,9.17327E+11
83971,Shadowfax,3rd Party,9.11015E+11
32846,Delhivery,3rd Party,9.11061E+11
11457,LoadShare,3rd Party,9.14634E+11
95773,Dunzo,3rd Party,9.10616E+11
45086,Shadowfax,3rd Party,9.112E+11
84471,Dunzo,3rd Party,9.10119E+11
71075,Delhivery,3rd Party,9.18843E+11
6400,LoadShare,3rd Party,9.13657E+11
47831,BlueDart,3rd Party,9.13787E+11
70207,LoadShare,3rd Party,9.13775E+11
93269,LoadShare,3rd Party,9.14914E+11
53705,BlueDart,3rd Party,9.18225E+11
46891,Delhivery,3rd Party,9.12445E+11
17933,Blinkit Partner,In-house,9.10862E+11
40427,LoadShare,3rd Party,9.16825E+11
23828,LoadShare,3rd Party,9.12361E+11
70218,Delhivery,3rd Party,9.1858E+11
94872,Blinkit Partner,In-house,9.17099E+11
23163,LoadShare,3rd Party,9.12853E+11
79071,LoadShare,3rd Party,9.18386E+11
56554,Blinkit Partner,In-house,9.17663E+11
31637,Shadowfax,3rd Party,9.16467E+11
31909,Ecom Express,3rd Party,9.15436E+11
1360,BlueDart,3rd Party,9.15842E+11
18850,Shadowfax,3rd Party,9.13761E+11
10552,Ecom Express,3rd Party,9.14446E+11
38252,BlueDart,3rd Party,9.13441E+11
47309,BlueDart,3rd Party,9.12994E+11
69394,Ecom Express,3rd Party,9.15167E+11
25002,LoadShare,3rd Party,9.14064E+11
19465,BlueDart,3rd Party,9.19001E+11
66077,Ecom Express,3rd Party,9.16113E+11
47423,Dunzo,3rd Party,9.14098E+11
28726,Blinkit Partner,In-house,9.1087E+11
96220,Blinkit Partner,In-house,9.17167E+11
31516,Dunzo,3rd Party,9.18879E+11
66096,Blinkit Partner,In-house,9.13294E+11
13826,Delhivery,3rd Party,9.14329E+11
17465,Ecom Express,3rd Party,9.13194E+11
18099,Blinkit Partner,In-house,9.15105E+11
29558,Blinkit Partner,In-house,9.1926E+11
38275,Blinkit Partner,In-house,9.18817E+11
79638,BlueDart,3rd Party,9.15959E+11
90871,Shadowfax,3rd Party,9.13752E+11
10176,Delhivery,3rd Party,9.13775E+11
31213,Blinkit Partner,In-house,9.1105E+11
43294,Delhivery,3rd Party,9.13611E+11
19224,BlueDart,3rd Party,9.12257E+11
39255,Delhivery,3rd Party,9.14099E+11
69303,Delhivery,3rd Party,9.1278E+11
27946,Dunzo,3rd Party,9.18328E+11
56552,BlueDart,3rd Party,9.14781E+11
21302,Blinkit Partner,In-house,9.19308E+11
19556,Shadowfax,3rd Party,9.19838E+11
47196,Shadowfax,3rd Party,9.13744E+11
43230,Ecom Express,3rd Party,9.1697E+11
47010,Shadowfax,3rd Party,9.16851E+11
68044,Shadowfax,3rd Party,9.18359E+11
56431,Blinkit Partner,In-house,9.12558E+11
18713,Shadowfax,3rd Party,9.1415E+11
66098,BlueDart,3rd Party,9.17576E+11
23488,BlueDart,3rd Party,9.1468E+11
71519,Delhivery,3rd Party,9.13042E+11
75428,Ecom Express,3rd Party,9.19567E+11
19186,Dunzo,3rd Party,9.14956E+11
35782,LoadShare,3rd Party,9.19007E+11
67215,Shadowfax,3rd Party,9.14625E+11
90177,LoadShare,3rd Party,9.10922E+11
28174,LoadShare,3rd Party,9.18528E+11
6118,LoadShare,3rd Party,9.15151E+11
10923,Delhivery,3rd Party,9.1243E+11
36388,BlueDart,3rd Party,9.13706E+11
17086,Shadowfax,3rd Party,9.18977E+11
31204,Blinkit Partner,In-house,9.18622E+11
86114,Delhivery,3rd Party,9.17384E+11
8594,Ecom Express,3rd Party,9.16625E+11
55507,BlueDart,3rd Party,9.16497E+11
22566,Ecom Express,3rd Party,9.14004E+11
69619,Blinkit Partner,In-house,9.11506E+11
80806,Ecom Express,3rd Party,9.11745E+11
94025,BlueDart,3rd Party,9.15656E+11
199,Shadowfax,3rd Party,9.14382E+11
94732,Delhivery,3rd Party,9.17048E+11
86785,LoadShare,3rd Party,9.13748E+11
35323,Delhivery,3rd Party,9.18036E+11
94705,Delhivery,3rd Party,9.16941E+11
64662,Shadowfax,3rd Party,9.10828E+11
81548,LoadShare,3rd Party,9.11421E+11
71450,LoadShare,3rd Party,9.18903E+11
43029,Dunzo,3rd Party,9.19897E+11
44274,Dunzo,3rd Party,9.1118E+11
46667,BlueDart,3rd Party,9.18469E+11
58851,Blinkit Partner,In-house,9.11873E+11
85866,Dunzo,3rd Party,9.11505E+11
27625,Ecom Express,3rd Party,9.15318E+11
37075,Shadowfax,3rd Party,9.16954E+11
82508,Delhivery,3rd Party,9.14815E+11
67838,Ecom Express,3rd Party,9.12573E+11
76415,LoadShare,3rd Party,9.19572E+11
33620,Delhivery,3rd Party,9.19045E+11
37091,Shadowfax,3rd Party,9.18286E+11
4506,Ecom Express,3rd Party,9.1749E+11
56652,Delhivery,3rd Party,9.1304E+11
92757,LoadShare,3rd Party,9.18422E+11
81847,Dunzo,3rd Party,9.15891E+11
39690,Ecom Express,3rd Party,9.10398E+11
3611,Blinkit Partner,In-house,9.10048E+11
36429,Ecom Express,3rd Party,9.14603E+11
72198,LoadShare,3rd Party,9.1491E+11
55258,Ecom Express,3rd Party,9.19572E+11
12442,Ecom Express,3rd Party,9.13194E+11
78393,LoadShare,3rd Party,9.10937E+11
70502,LoadShare,3rd Party,9.16427E+11
4767,BlueDart,3rd Party,9.13353E+11
60422,BlueDart,3rd Party,9.19823E+11
6504,LoadShare,3rd Party,9.14913E+11
92293,Shadowfax,3rd Party,9.10649E+11
43351,LoadShare,3rd Party,9.10116E+11
67076,BlueDart,3rd Party,9.14448E+11
76434,Ecom Express,3rd Party,9.19069E+11
33447,BlueDart,3rd Party,9.19484E+11
14323,Delhivery,3rd Party,9.18569E+11
90694,Shadowfax,3rd Party,9.12281E+11
90401,Dunzo,3rd Party,9.17095E+11
79837,Delhivery,3rd Party,9.17658E+11
79734,BlueDart,3rd Party,9.11488E+11
57658,Ecom Express,3rd Party,9.1997E+11
98580,Delhivery,3rd Party,9.10452E+11
10391,Delhivery,3rd Party,9.13518E+11
44564,Delhivery,3rd Party,9.15335E+11
36280,Shadowfax,3rd Party,9.17026E+11
8271,Dunzo,3rd Party,9.14984E+11
44526,Ecom Express,3rd Party,9.12466E+11
26978,Dunzo,3rd Party,9.15243E+11
28414,LoadShare,3rd Party,9.11366E+11
63460,BlueDart,3rd Party,9.10887E+11
84316,Blinkit Partner,In-house,9.1826E+11
72548,Shadowfax,3rd Party,9.11126E+11
45229,Dunzo,3rd Party,9.11556E+11
87845,BlueDart,3rd Party,9.19296E+11
73787,BlueDart,3rd Party,9.11807E+11
2107,Shadowfax,3rd Party,9.18232E+11
3089,Shadowfax,3rd Party,9.14642E+11
23492,BlueDart,3rd Party,9.18505E+11
75823,LoadShare,3rd Party,9.10551E+11
82050,Dunzo,3rd Party,9.11138E+11
95729,Blinkit Partner,In-house,9.18853E+11
58963,Blinkit Partner,In-house,9.11471E+11
48623,Blinkit Partner,In-house,9.12712E+11
76472,Delhivery,3rd Party,9.18584E+11
41373,Dunzo,3rd Party,9.18887E+11
24116,Delhivery,3rd Party,9.18486E+11
24941,Delhivery,3rd Party,9.18297E+11
43140,BlueDart,3rd Party,9.17233E+11
58099,Delhivery,3rd Party,9.1824E+11
12717,Ecom Express,3rd Party,9.11704E+11
10154,LoadShare,3rd Party,9.16553E+11
60033,LoadShare,3rd Party,9.17719E+11
79937,Shadowfax,3rd Party,9.13695E+11
44189,Shadowfax,3rd Party,9.1844E+11
10746,Dunzo,3rd Party,9.17808E+11
87494,Dunzo,3rd Party,9.11413E+11
92563,Ecom Express,3rd Party,9.18558E+11
97040,LoadShare,3rd Party,9.10297E+11
39465,Shadowfax,3rd Party,9.14201E+11
3774,BlueDart,3rd Party,9.14075E+11
2730,Shadowfax,3rd Party,9.14755E+11
64734,Delhivery,3rd Party,9.17613E+11
62408,Blinkit Partner,In-house,9.19247E+11
51498,BlueDart,3rd Party,9.12344E+11
75343,Blinkit Partner,In-house,9.1887E+11
97004,Blinkit Partner,In-house,9.10388E+11
48344,LoadShare,3rd Party,9.13928E+11
74578,Blinkit Partner,In-house,9.11577E+11
46168,Blinkit Partner,In-house,9.10799E+11
72572,Delhivery,3rd Party,9.15912E+11
88192,Dunzo,3rd Party,9.16562E+11
61925,Ecom Express,3rd Party,9.10224E+11
41692,LoadShare,3rd Party,9.16703E+11
68214,Shadowfax,3rd Party,9.14422E+11
22128,Delhivery,3rd Party,9.1113E+11
89782,Blinkit Partner,In-house,9.12852E+11
10750,Shadowfax,3rd Party,9.18193E+11
80057,Delhivery,3rd Party,9.19603E+11
63936,BlueDart,3rd Party,9.12766E+11
91595,BlueDart,3rd Party,9.17263E+11
42373,LoadShare,3rd Party,9.12016E+11
33058,Blinkit Partner,In-house,9.18714E+11
20565,LoadShare,3rd Party,9.16526E+11
34461,BlueDart,3rd Party,9.12844E+11
32726,Delhivery,3rd Party,9.19473E+11
99300,Shadowfax,3rd Party,9.19757E+11
56579,Dunzo,3rd Party,9.12142E+11
17326,Blinkit Partner,In-house,9.10536E+11
11624,LoadShare,3rd Party,9.14776E+11
32462,Shadowfax,3rd Party,9.18254E+11
80741,Shadowfax,3rd Party,9.18645E+11
23145,Dunzo,3rd Party,9.10103E+11
71176,Delhivery,3rd Party,9.15114E+11
82652,Dunzo,3rd Party,9.15867E+11
35124,Ecom Express,3rd Party,9.198E+11
61581,Dunzo,3rd Party,9.17603E+11
17814,Ecom Express,3rd Party,9.14108E+11
39978,Delhivery,3rd Party,9.13526E+11
58563,Delhivery,3rd Party,9.13812E+11
38740,Delhivery,3rd Party,9.15047E+11
63715,Shadowfax,3rd Party,9.10939E+11
34868,Shadowfax,3rd Party,9.11559E+11
81901,Blinkit Partner,In-house,9.18957E+11
4160,BlueDart,3rd Party,9.14082E+11
17669,Blinkit Partner,In-house,9.18045E+11
86820,Dunzo,3rd Party,9.18917E+11
75148,Dunzo,3rd Party,9.15419E+11
63548,Blinkit Partner,In-house,9.1388E+11
22704,LoadShare,3rd Party,9.10296E+11
10688,BlueDart,3rd Party,9.1526E+11
57089,Dunzo,3rd Party,9.13422E+11
18758,LoadShare,3rd Party,9.12615E+11
37879,LoadShare,3rd Party,9.10869E+11
91249,Ecom Express,3rd Party,9.10108E+11
96312,BlueDart,3rd Party,9.17429E+11
67233,Ecom Express,3rd Party,9.15495E+11
82010,Delhivery,3rd Party,9.12246E+11
20216,Shadowfax,3rd Party,9.12217E+11
69994,Blinkit Partner,In-house,9.14421E+11
33363,Ecom Express,3rd Party,9.13266E+11
97174,BlueDart,3rd Party,9.11148E+11
52405,Shadowfax,3rd Party,9.13991E+11
21797,Blinkit Partner,In-house,9.10376E+11
37678,Shadowfax,3rd Party,9.15976E+11
19710,Blinkit Partner,In-house,9.12821E+11
62899,Shadowfax,3rd Party,9.10154E+11
52252,Ecom Express,3rd Party,9.10218E+11
61637,Delhivery,3rd Party,9.1819E+11
91813,LoadShare,3rd Party,9.10641E+11
62669,Blinkit Partner,In-house,9.17721E+11
42464,LoadShare,3rd Party,9.14954E+11
40297,Blinkit Partner,In-house,9.18142E+11
5912,BlueDart,3rd Party,9.13216E+11
88029,BlueDart,3rd Party,9.11459E+11
83140,Blinkit Partner,In-house,9.12381E+11
7676,Delhivery,3rd Party,9.1217E+11
90807,Shadowfax,3rd Party,9.12514E+11
92783,Blinkit Partner,In-house,9.15301E+11
57257,Shadowfax,3rd Party,9.1768E+11
86271,Delhivery,3rd Party,9.11702E+11
81145,Dunzo,3rd Party,9.16974E+11
52244,Ecom Express,3rd Party,9.15367E+11
90258,LoadShare,3rd Party,9.1156E+11
42017,Blinkit Partner,In-house,9.17239E+11
97828,Ecom Express,3rd Party,9.11277E+11
46050,BlueDart,3rd Party,9.13773E+11
77591,Delhivery,3rd Party,9.16941E+11
86412,Shadowfax,3rd Party,9.19163E+11
52523,Blinkit Partner,In-house,9.16795E+11
51417,Ecom Express,3rd Party,9.10044E+11
87928,Shadowfax,3rd Party,9.15386E+11
96885,Dunzo,3rd Party,9.10988E+11
13085,Blinkit Partner,In-house,9.13461E+11
66178,LoadShare,3rd Party,9.11604E+11
33162,Blinkit Partner,In-house,9.14625E+11
45396,LoadShare,3rd Party,9.14307E+11
78144,Shadowfax,3rd Party,9.16516E+11
5754,Blinkit Partner,In-house,9.12283E+11
38162,Ecom Express,3rd Party,9.17415E+11
3995,Delhivery,3rd Party,9.1817E+11
72973,BlueDart,3rd Party,9.15599E+11
61809,Delhivery,3rd Party,9.15058E+11
91464,Dunzo,3rd Party,9.15961E+11
47082,Delhivery,3rd Party,9.10275E+11
50964,Ecom Express,3rd Party,9.18715E+11
32165,Dunzo,3rd Party,9.1592E+11
65577,Shadowfax,3rd Party,9.16933E+11
61857,LoadShare,3rd Party,9.15849E+11
35365,BlueDart,3rd Party,9.13901E+11
3839,Shadowfax,3rd Party,9.14051E+11
40803,LoadShare,3rd Party,9.15452E+11
72145,LoadShare,3rd Party,9.1824E+11
8553,Dunzo,3rd Party,9.15537E+11
18686,Ecom Express,3rd Party,9.19237E+11
18510,Delhivery,3rd Party,9.15271E+11
76149,Delhivery,3rd Party,9.13135E+11
73868,BlueDart,3rd Party,9.13137E+11
90827,Ecom Express,3rd Party,9.17824E+11
54586,BlueDart,3rd Party,9.12183E+11
21197,Ecom Express,3rd Party,9.12289E+11
7481,Dunzo,3rd Party,9.1338E+11
64460,Dunzo,3rd Party,9.11659E+11
54603,Shadowfax,3rd Party,9.17819E+11
79144,Dunzo,3rd Party,9.17982E+11
27358,Delhivery,3rd Party,9.11384E+11
72059,Dunzo,3rd Party,9.12426E+11
46172,Dunzo,3rd Party,9.10189E+11
79553,LoadShare,3rd Party,9.14959E+11
26442,Dunzo,3rd Party,9.13874E+11
67600,Ecom Express,3rd Party,9.18756E+11
26723,Ecom Express,3rd Party,9.16862E+11
32711,BlueDart,3rd Party,9.1029E+11
66425,Shadowfax,3rd Party,9.1931E+11
43777,Dunzo,3rd Party,9.14202E+11
84786,Ecom Express,3rd Party,9.14789E+11
95850,BlueDart,3rd Party,9.14972E+11
39392,Blinkit Partner,In-house,9.13508E+11
52231,Blinkit Partner,In-house,9.18149E+11
36149,Ecom Express,3rd Party,9.12245E+11
38324,LoadShare,3rd Party,9.116E+11
60058,Ecom Express,3rd Party,9.17563E+11
69094,LoadShare,3rd Party,9.18814E+11
63791,Blinkit Partner,In-house,9.13431E+11
50707,BlueDart,3rd Party,9.12509E+11
93707,LoadShare,3rd Party,9.14043E+11
96501,BlueDart,3rd Party,9.17512E+11
48495,BlueDart,3rd Party,9.16498E+11
62672,LoadShare,3rd Party,9.1226E+11
2944,Delhivery,3rd Party,9.15019E+11
69588,Ecom Express,3rd Party,9.19616E+11
48899,BlueDart,3rd Party,9.19017E+11
95640,Delhivery,3rd Party,9.12846E+11
92976,Dunzo,3rd Party,9.13953E+11
88383,Blinkit Partner,In-house,9.1801E+11
69991,Shadowfax,3rd Party,9.16837E+11
3648,Blinkit Partner,In-house,9.11921E+11
30271,Blinkit Partner,In-house,9.18135E+11
72392,BlueDart,3rd Party,9.11562E+11
70464,Delhivery,3rd Party,9.18048E+11
69320,Ecom Express,3rd Party,9.11338E+11
76292,Delhivery,3rd Party,9.18461E+11
1807,LoadShare,3rd Party,9.12677E+11
59672,Shadowfax,3rd Party,9.17039E+11
95600,Delhivery,3rd Party,9.11768E+11
86451,LoadShare,3rd Party,9.1979E+11
8691,Shadowfax,3rd Party,9.11205E+11
11186,Delhivery,3rd Party,9.17171E+11
56773,Blinkit Partner,In-house,9.19483E+11
48586,Blinkit Partner,In-house,9.10458E+11
97889,Shadowfax,3rd Party,9.17673E+11
21653,Shadowfax,3rd Party,9.19287E+11
88871,Delhivery,3rd Party,9.18051E+11
19260,Ecom Express,3rd Party,9.13741E+11
96347,Delhivery,3rd Party,9.17453E+11
69037,Shadowfax,3rd Party,9.17297E+11
18820,BlueDart,3rd Party,9.13226E+11
22197,Ecom Express,3rd Party,9.19722E+11
17432,Ecom Express,3rd Party,9.15341E+11
55032,Shadowfax,3rd Party,9.11059E+11
23219,LoadShare,3rd Party,9.15853E+11
11489,LoadShare,3rd Party,9.16386E+11
82266,LoadShare,3rd Party,9.18498E+11
38726,Blinkit Partner,In-house,9.18947E+11
21536,Blinkit Partner,In-house,9.12396E+11
25109,LoadShare,3rd Party,9.14501E+11
50493,LoadShare,3rd Party,9.16008E+11
9915,Ecom Express,3rd Party,9.13999E+11
72015,BlueDart,3rd Party,9.17945E+11
81866,Shadowfax,3rd Party,9.12527E+11
75874,Blinkit Partner,In-house,9.10874E+11
31983,Ecom Express,3rd Party,9.16514E+11
34574,LoadShare,3rd Party,9.12178E+11
86987,BlueDart,3rd Party,9.15417E+11
87697,Dunzo,3rd Party,9.19224E+11
951,Delhivery,3rd Party,9.10364E+11
54075,LoadShare,3rd Party,9.14421E+11
4336,Blinkit Partner,In-house,9.11647E+11
73213,LoadShare,3rd Party,9.14588E+11
63639,Dunzo,3rd Party,9.1987E+11
34924,Shadowfax,3rd Party,9.15369E+11
15003,Blinkit Partner,In-house,9.13264E+11
12801,Shadowfax,3rd Party,9.12932E+11
70241,Ecom Express,3rd Party,9.15572E+11
74223,Ecom Express,3rd Party,9.17594E+11
83778,Delhivery,3rd Party,9.19588E+11
28635,BlueDart,3rd Party,9.17584E+11
32652,Shadowfax,3rd Party,9.18483E+11
48216,LoadShare,3rd Party,9.1365E+11
80984,BlueDart,3rd Party,9.10624E+11
93026,Dunzo,3rd Party,9.12911E+11
77950,Shadowfax,3rd Party,9.15906E+11
39836,Dunzo,3rd Party,9.12368E+11
34284,BlueDart,3rd Party,9.159E+11
26508,Blinkit Partner,In-house,9.12566E+11
43823,Blinkit Partner,In-house,9.19242E+11
53728,LoadShare,3rd Party,9.19468E+11
80698,LoadShare,3rd Party,9.13044E+11
4610,LoadShare,3rd Party,9.10281E+11
94564,Dunzo,3rd Party,9.17477E+11
35348,Delhivery,3rd Party,9.1468E+11
32179,Delhivery,3rd Party,9.17781E+11
38965,Delhivery,3rd Party,9.17655E+11
72093,Blinkit Partner,In-house,9.1483E+11
79472,Blinkit Partner,In-house,9.16755E+11
80162,Ecom Express,3rd Party,9.1601E+11
6632,Delhivery,3rd Party,9.19861E+11
2987,BlueDart,3rd Party,9.13888E+11
38523,LoadShare,3rd Party,9.15297E+11
69770,Shadowfax,3rd Party,9.19558E+11
20296,Ecom Express,3rd Party,9.1473E+11
28584,BlueDart,3rd Party,9.11313E+11
98855,BlueDart,3rd Party,9.15792E+11
63249,Delhivery,3rd Party,9.19434E+11
34201,Shadowfax,3rd Party,9.1861E+11
40126,Delhivery,3rd Party,9.18687E+11
11412,Shadowfax,3rd Party,9.1169E+11
36089,LoadShare,3rd Party,9.12894E+11
42674,BlueDart,3rd Party,9.17417E+11
73657,Blinkit Partner,In-house,9.15287E+11
41400,Delhivery,3rd Party,9.19391E+11
27168,Delhivery,3rd Party,9.16335E+11
76731,BlueDart,3rd Party,9.17849E+11
20581,Ecom Express,3rd Party,9.11625E+11
66007,BlueDart,3rd Party,9.108E+11
55300,LoadShare,3rd Party,9.14649E+11
63892,Ecom Express,3rd Party,9.14211E+11
60202,Dunzo,3rd Party,9.14582E+11
80929,Delhivery,3rd Party,9.19189E+11
88001,Shadowfax,3rd Party,9.15271E+11
82734,LoadShare,3rd Party,9.18975E+11
12916,BlueDart,3rd Party,9.15646E+11
5103,Dunzo,3rd Party,9.13132E+11
11379,Delhivery,3rd Party,9.16023E+11
11612,Delhivery,3rd Party,9.19042E+11
56201,BlueDart,3rd Party,9.18164E+11
50670,BlueDart,3rd Party,9.10275E+11
10844,BlueDart,3rd Party,9.14187E+11
23603,Blinkit Partner,In-house,9.18029E+11
42216,Dunzo,3rd Party,9.1248E+11
72594,LoadShare,3rd Party,9.13704E+11
79020,BlueDart,3rd Party,9.19448E+11
6854,Shadowfax,3rd Party,9.12468E+11
62870,Delhivery,3rd Party,9.16461E+11
68537,LoadShare,3rd Party,9.15128E+11
32044,Blinkit Partner,In-house,9.13992E+11
51902,BlueDart,3rd Party,9.1275E+11
95417,Ecom Express,3rd Party,9.1847E+11
58945,Delhivery,3rd Party,9.17769E+11
55780,Ecom Express,3rd Party,9.18624E+11
15926,Dunzo,3rd Party,9.12402E+11
18102,BlueDart,3rd Party,9.16397E+11
93237,BlueDart,3rd Party,9.16643E+11
20522,Ecom Express,3rd Party,9.15781E+11
53617,BlueDart,3rd Party,9.13213E+11
76083,BlueDart,3rd Party,9.17082E+11
2704,LoadShare,3rd Party,9.11145E+11
97823,Shadowfax,3rd Party,9.14386E+11
35010,BlueDart,3rd Party,9.14339E+11
40489,BlueDart,3rd Party,9.19055E+11
43806,Blinkit Partner,In-house,9.10041E+11
48604,LoadShare,3rd Party,9.1615E+11
79173,Delhivery,3rd Party,9.10501E+11
38067,Shadowfax,3rd Party,9.11669E+11
48310,Delhivery,3rd Party,9.11411E+11
15133,Delhivery,3rd Party,9.17519E+11
64018,Dunzo,3rd Party,9.12066E+11
59534,Dunzo,3rd Party,9.11212E+11
59357,Delhivery,3rd Party,9.16564E+11
26464,Ecom Express,3rd Party,9.19496E+11
91322,Blinkit Partner,In-house,9.1507E+11
71158,Dunzo,3rd Party,9.10778E+11
96702,Dunzo,3rd Party,9.11892E+11
29561,Dunzo,3rd Party,9.1424E+11
52325,Dunzo,3rd Party,9.12326E+11
33403,Shadowfax,3rd Party,9.16605E+11
73936,Delhivery,3rd Party,9.18289E+11
89070,Ecom Express,3rd Party,9.10829E+11
10817,Ecom Express,3rd Party,9.13129E+11
30985,Shadowfax,3rd Party,9.11591E+11
76320,LoadShare,3rd Party,9.13638E+11
50064,Ecom Express,3rd Party,9.17158E+11
77449,LoadShare,3rd Party,9.16199E+11
15319,Ecom Express,3rd Party,9.10805E+11
78231,BlueDart,3rd Party,9.16604E+11
33825,LoadShare,3rd Party,9.1728E+11
33288,Shadowfax,3rd Party,9.1108E+11
16671,BlueDart,3rd Party,9.17292E+11
13622,Delhivery,3rd Party,9.17084E+11
89491,Ecom Express,3rd Party,9.12312E+11
45152,LoadShare,3rd Party,9.15423E+11
35528,Dunzo,3rd Party,9.15131E+11
56344,LoadShare,3rd Party,9.16459E+11
80106,Blinkit Partner,In-house,9.14012E+11
49554,Dunzo,3rd Party,9.14653E+11
73762,Dunzo,3rd Party,9.12009E+11
67798,Dunzo,3rd Party,9.1843E+11
93471,Ecom Express,3rd Party,9.10611E+11
28683,BlueDart,3rd Party,9.10994E+11
43692,Ecom Express,3rd Party,9.1052E+11
74057,LoadShare,3rd Party,9.1085E+11
29471,Ecom Express,3rd Party,9.19603E+11
50161,Dunzo,3rd Party,9.12044E+11
25656,BlueDart,3rd Party,9.19348E+11
50176,Blinkit Partner,In-house,9.15873E+11
76051,Shadowfax,3rd Party,9.10735E+11
31475,Blinkit Partner,In-house,9.1569E+11
65328,Delhivery,3rd Party,9.18582E+11
43813,BlueDart,3rd Party,9.12341E+11
52312,BlueDart,3rd Party,9.1011E+11
24637,Dunzo,3rd Party,9.17639E+11
88405,Blinkit Partner,In-house,9.1608E+11
22284,LoadShare,3rd Party,9.10992E+11
73322,Delhivery,3rd Party,9.18134E+11
49643,Ecom Express,3rd Party,9.19964E+11
67428,BlueDart,3rd Party,9.13725E+11
37668,Ecom Express,3rd Party,9.119E+11
99733,Blinkit Partner,In-house,9.17102E+11
52639,Dunzo,3rd Party,9.13695E+11
26761,LoadShare,3rd Party,9.18806E+11
37910,Dunzo,3rd Party,9.15001E+11
41291,Delhivery,3rd Party,9.1427E+11
78479,Ecom Express,3rd Party,9.17867E+11
72222,Ecom Express,3rd Party,9.19535E+11
37358,Blinkit Partner,In-house,9.10259E+11
1897,Ecom Express,3rd Party,9.13021E+11
3594,Dunzo,3rd Party,9.13945E+11
85089,Delhivery,3rd Party,9.18788E+11
91950,BlueDart,3rd Party,9.13137E+11
98410,LoadShare,3rd Party,9.15688E+11
91286,Blinkit Partner,In-house,9.11176E+11
50897,Blinkit Partner,In-house,9.10643E+11
97345,Ecom Express,3rd Party,9.14523E+11
59869,Delhivery,3rd Party,9.19973E+11
31849,Ecom Express,3rd Party,9.19539E+11
76482,Blinkit Partner,In-house,9.1008E+11
41338,LoadShare,3rd Party,9.11847E+11
24026,LoadShare,3rd Party,9.14138E+11
5013,Blinkit Partner,In-house,9.1783E+11
5141,Dunzo,3rd Party,9.16637E+11
24508,Ecom Express,3rd Party,9.1494E+11
88446,Dunzo,3rd Party,9.11206E+11
